"","Site","Year","Fecha2","Hora","Bosque","Periodo","Transecto","Planta","Pollinator_id","Pollinator_genus","Pollinator_family","Order"
"181","Doñana",2020,"2020-02-21","16:15","Villamanrique Chaparral",1,3,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"182","Doñana",2020,"2020-02-21","16:15","Villamanrique Chaparral",1,3,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"183","Doñana",2020,"2020-02-21","16:15","Villamanrique Chaparral",1,3,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"184","Doñana",2020,"2020-02-21","16:15","Villamanrique Chaparral",1,3,"Narcissus papyraceus","Syrphidae","Syrphidae","Syrphidae","Diptera"
"185","Doñana",2020,"2020-02-21","16:15","Villamanrique Chaparral",1,3,"Rosmarinus officinalis","Tropinota squalida","Tropinota","Scarabaeidae","Coleoptera"
"186","Doñana",2020,"2020-02-21","16:15","Villamanrique Chaparral",1,3,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"187","Doñana",2020,"2020-02-21","16:15","Villamanrique Chaparral",1,3,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"188","Doñana",2020,"2020-02-21","16:15","Villamanrique Chaparral",1,3,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"189","Doñana",2020,"2020-02-21","16:15","Villamanrique Chaparral",1,3,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"190","Doñana",2020,"2020-02-21","16:15","Villamanrique Chaparral",1,3,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"191","Doñana",2020,"2020-02-25","11:00","Villamanrique Sur",1,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"192","Doñana",2020,"2020-02-25","11:00","Villamanrique Sur",1,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"193","Doñana",2020,"2020-02-25","11:00","Villamanrique Sur",1,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"194","Doñana",2020,"2020-02-25","13:10","Villamanrique Sur",1,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"195","Doñana",2020,"2020-02-25","16:00","Villamanrique Sur",1,3,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"196","Doñana",2020,"2020-02-25","16:00","Villamanrique Sur",1,3,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"197","Doñana",2020,"2020-02-25","16:00","Villamanrique Sur",1,3,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"198","Doñana",2020,"2020-02-26","13:12","Pinar Aznalcazar",1,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"199","Doñana",2020,"2021-02-26","13:12","Pinar Aznalcazar",1,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"200","Doñana",2020,"2022-02-26","13:12","Pinar Aznalcazar",1,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"201","Doñana",2020,"2023-02-26","13:12","Pinar Aznalcazar",1,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"202","Doñana",2020,"2024-02-26","13:12","Pinar Aznalcazar",1,2,"Rosmarinus officinalis","Syrphidae","Syrphidae","Syrphidae","Diptera"
"203","Doñana",2020,"2025-02-26","13:12","Pinar Aznalcazar",1,2,"Rosmarinus officinalis","Eucera sp","Eucera","Apidae","Hymenoptera"
"204","Doñana",2020,"2026-02-26","13:12","Pinar Aznalcazar",1,2,"Rosmarinus officinalis","Nomada agrestis","Nomada","Apidae","Hymenoptera"
"205","Doñana",2020,"2027-02-26","13:12","Pinar Aznalcazar",1,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"206","Doñana",2020,"2028-02-26","13:12","Pinar Aznalcazar",1,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"207","Doñana",2020,"2029-02-26","13:12","Pinar Aznalcazar",1,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"208","Doñana",2020,"2030-02-26","13:12","Pinar Aznalcazar",1,2,"Rosmarinus officinalis","Zerynthia rumina","Zerynthia","Lepidoptera","Lepidoptera"
"209","Doñana",2020,"2031-02-26","13:12","Pinar Aznalcazar",1,2,"Rosmarinus officinalis","Chalicodoma sicula","Chalicodoma","Megachilidae","Hymenoptera"
"210","Doñana",2020,"2032-02-26","16:10","Pinar Aznalcazar",1,3,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"211","Doñana",2020,"2032-02-26","16:10","Pinar Aznalcazar",1,3,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"212","Doñana",2020,"2032-02-26","16:10","Pinar Aznalcazar",1,3,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"213","Doñana",2020,"2032-02-26","16:10","Pinar Aznalcazar",1,3,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"214","Doñana",2020,"2032-02-26","16:10","Pinar Aznalcazar",1,3,"Rosmarinus officinalis","Andrena Trachandrena sp","Andrena","Andrenidae","Hymenoptera"
"215","Doñana",2020,"2032-02-26","16:10","Pinar Aznalcazar",1,3,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"216","Doñana",2020,"2032-02-26","16:10","Pinar Aznalcazar",1,3,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"217","Doñana",2020,"2032-02-26","16:10","Pinar Aznalcazar",1,3,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"218","Doñana",2020,"2032-02-26","16:10","Pinar Aznalcazar",1,3,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"219","Doñana",2020,"2032-02-26","16:10","Pinar Aznalcazar",1,3,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"220","Doñana",2020,"2032-02-26","16:10","Pinar Aznalcazar",1,3,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"221","Doñana",2020,"2032-02-26","16:10","Pinar Aznalcazar",1,3,"Rosmarinus officinalis","Nomada agrestis","Nomada","Apidae","Hymenoptera"
"222","Doñana",2020,"2032-02-26","16:10","Pinar Aznalcazar",1,3,"Rosmarinus officinalis","Andrena Trachandrena sp","Andrena","Andrenidae","Hymenoptera"
"223","Doñana",2020,"2032-02-26","16:10","Pinar Aznalcazar",1,3,"Rosmarinus officinalis","Andrena Trachandrena sp","Andrena","Andrenidae","Hymenoptera"
"224","Doñana",2020,"2020-02-27","9:50","Pinar Puebla",2,1,"Cistus salvifolius","Apis mellifera","Apis","Apidae","Hymenoptera"
"225","Doñana",2020,"2020-02-27","9:50","Pinar Puebla",2,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"226","Doñana",2020,"2020-02-27","9:50","Pinar Puebla",2,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"227","Doñana",2020,"2020-02-27","9:50","Pinar Puebla",2,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"228","Doñana",2020,"2020-02-27","9:50","Pinar Puebla",2,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"229","Doñana",2020,"2020-02-27","9:50","Pinar Puebla",2,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"230","Doñana",2020,"2020-02-27","9:50","Pinar Puebla",2,1,"Cistus salvifolius","Apis mellifera","Apis","Apidae","Hymenoptera"
"231","Doñana",2020,"2020-02-27","9:50","Pinar Puebla",2,1,"Cistus salvifolius","Apis mellifera","Apis","Apidae","Hymenoptera"
"232","Doñana",2020,"2020-02-27","9:50","Pinar Puebla",2,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"233","Doñana",2020,"2020-02-27","9:50","Pinar Puebla",2,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"234","Doñana",2020,"2020-02-27","9:50","Pinar Puebla",2,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"235","Doñana",2020,"2020-02-27","9:50","Pinar Puebla",2,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"236","Doñana",2020,"2020-02-27","9:50","Pinar Puebla",2,1,"Rosmarinus officinalis","Zerynthia rumina","Zerynthia","Lepidoptera","Lepidoptera"
"237","Doñana",2020,"2020-02-27","9:50","Pinar Puebla",2,1,"Rosmarinus officinalis","Xylocopa cantabrita","Xylocopa","Apidae","Hymenoptera"
"238","Doñana",2020,"2020-02-27","9:50","Pinar Puebla",2,1,"Rosmarinus officinalis","Xylocopa cantabrita","Xylocopa","Apidae","Hymenoptera"
"239","Doñana",2020,"2020-02-27","9:50","Pinar Puebla",2,1,"Rosmarinus officinalis","Xylocopa cantabrita","Xylocopa","Apidae","Hymenoptera"
"240","Doñana",2020,"2020-02-27","9:50","Pinar Puebla",2,1,"Cistus salvifolius","Episyrphus balteatus","Episyrphus","Syrphidae","Diptera"
"241","Doñana",2020,"2020-02-27","9:50","Pinar Puebla",2,1,"Anemone palmata","Episyrphus balteatus","Episyrphus","Syrphidae","Diptera"
"242","Doñana",2020,"2020-02-27","9:50","Pinar Puebla",2,1,"Cistus salvifolius","Eucera sp","Eucera","Apidae","Hymenoptera"
"243","Doñana",2020,"2020-02-27","9:50","Pinar Puebla",2,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"244","Doñana",2020,"2020-02-27","9:50","Pinar Puebla",2,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"245","Doñana",2020,"2020-02-27","9:50","Pinar Puebla",2,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"246","Doñana",2020,"2020-02-27","9:50","Pinar Puebla",2,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"247","Doñana",2020,"2020-02-27","9:50","Pinar Puebla",2,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"248","Doñana",2020,"2020-02-27","9:50","Pinar Puebla",2,1,"Cistus salvifolius","Apis mellifera","Apis","Apidae","Hymenoptera"
"249","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Cistus salvifolius","Andrena Trachandrena sp","Andrena","Andrenidae","Hymenoptera"
"250","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Cistus salvifolius","Andrena Trachandrena sp","Andrena","Andrenidae","Hymenoptera"
"251","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Lavandula stoechas","Anthophora sp","Anthophora","Apidae","Hymenoptera"
"252","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Lavandula stoechas","Anthophora sp","Anthophora","Apidae","Hymenoptera"
"253","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Cistus salvifolius","Apis mellifera","Apis","Apidae","Hymenoptera"
"254","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Cistus salvifolius","Apis mellifera","Apis","Apidae","Hymenoptera"
"255","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"256","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Cistus salvifolius","Apis mellifera","Apis","Apidae","Hymenoptera"
"257","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"258","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"259","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"260","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"261","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"262","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"263","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"264","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"265","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"266","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"267","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"268","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"269","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"270","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"271","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Rosmarinus officinalis","Xylocopa cantabrita","Xylocopa","Apidae","Hymenoptera"
"272","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Rosmarinus officinalis","Xylocopa cantabrita","Xylocopa","Apidae","Hymenoptera"
"273","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Rosmarinus officinalis","Xylocopa cantabrita","Xylocopa","Apidae","Hymenoptera"
"274","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"275","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Rosmarinus officinalis","Xylocopa cantabrita","Xylocopa","Apidae","Hymenoptera"
"276","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"277","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"278","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Asphodelus fistulosus","Xylocopa cantabrita","Xylocopa","Apidae","Hymenoptera"
"279","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Cistus salvifolius","Xylocopa cantabrita","Xylocopa","Apidae","Hymenoptera"
"280","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Anemone palmata","Apis mellifera","Apis","Apidae","Hymenoptera"
"281","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"282","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"283","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"284","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"285","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"286","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"287","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"288","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"289","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"290","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"291","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"292","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Rosmarinus officinalis","Lasioglossum sp","Lasioglossum","Halictidae","Hymenoptera"
"293","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Cistus salvifolius","Apis mellifera","Apis","Apidae","Hymenoptera"
"294","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Rosmarinus officinalis","Lasioglossum sp","Lasioglossum","Halictidae","Hymenoptera"
"295","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"296","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"297","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"298","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"299","Doñana",2020,"2020-02-27","14:00","Pinar Puebla",2,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"300","Doñana",2020,"2020-02-27","16:50","Pinar Puebla",2,3,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"301","Doñana",2020,"2020-02-27","16:50","Pinar Puebla",2,3,"Lavandula stoechas","Anthophora sp","Anthophora","Apidae","Hymenoptera"
"302","Doñana",2020,"2020-02-27","16:50","Pinar Puebla",2,3,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"303","Doñana",2020,"2020-02-27","16:50","Pinar Puebla",2,3,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"304","Doñana",2020,"2020-02-27","16:50","Pinar Puebla",2,3,"Rosmarinus officinalis","Syrphidae","Syrphidae","Syrphidae","Diptera"
"305","Doñana",2020,"2020-02-27","16:50","Pinar Puebla",2,3,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"306","Doñana",2020,"2020-02-27","16:50","Pinar Puebla",2,3,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"307","Doñana",2020,"2020-02-27","16:50","Pinar Puebla",2,3,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"308","Doñana",2020,"2020-02-27","16:50","Pinar Puebla",2,3,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"309","Doñana",2020,"2020-02-27","16:50","Pinar Puebla",2,3,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"310","Doñana",2020,"2020-02-27","16:50","Pinar Puebla",2,3,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"311","Doñana",2020,"2020-02-27","16:50","Pinar Puebla",2,3,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"312","Doñana",2020,"2020-02-27","16:50","Pinar Puebla",2,3,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"313","Doñana",2020,"2020-02-27","16:50","Pinar Puebla",2,3,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"314","Doñana",2020,"2020-02-27","16:50","Pinar Puebla",2,3,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"315","Doñana",2020,"2020-02-27","16:50","Pinar Puebla",2,3,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"316","Doñana",2020,"2020-02-27","16:50","Pinar Puebla",2,3,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"317","Doñana",2020,"2020-02-28","9:45","Pinar Hinojos",2,1,"Halimium calycinum","Dilophus sp","Dilophus","Bibionidae","Diptera"
"318","Doñana",2020,"2020-02-28","9:45","Pinar Hinojos",2,1,"Halimium calycinum","Dilophus sp","Dilophus","Bibionidae","Diptera"
"319","Doñana",2020,"2020-02-28","9:45","Pinar Hinojos",2,1,"Halimium calycinum","Dilophus sp","Dilophus","Bibionidae","Diptera"
"320","Doñana",2020,"2020-02-28","13:00","Pinar Hinojos",2,2,"Halimium calycinum","Platycheirus sp","Platycheirus","Syrphidae","Diptera"
"321","Doñana",2020,"2020-02-28","13:00","Pinar Hinojos",2,2,"Halimium calycinum","Episyrphus balteatus","Episyrphus","Syrphidae","Diptera"
"322","Doñana",2020,"2020-02-28","13:00","Pinar Hinojos",2,2,"Halimium calycinum","Diptera","mosca","Diptera","Diptera"
"323","Doñana",2020,"2020-02-28","13:00","Pinar Hinojos",2,2,"Anemone palmata","Tropinota squalida","Tropinota","Scarabaeidae","Coleoptera"
"324","Doñana",2020,"2020-02-28","16:30","Pinar Hinojos",2,3,"Genista hirsuta","Apis mellifera","Apis","Apidae","Hymenoptera"
"325","Doñana",2020,"2020-02-28","16:30","Pinar Hinojos",2,3,"Halimium calycinum","Episyrphus balteatus","Episyrphus","Syrphidae","Diptera"
"326","Doñana",2020,"2020-03-03","10:07","Villamanrique Chaparral",2,1,"Rosmarinus officinalis","Myathropa florea","Myathropa","Syrphidae","Diptera"
"327","Doñana",2020,"2020-03-03","10:07","Villamanrique Chaparral",2,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"328","Doñana",2020,"2020-03-03","10:07","Villamanrique Chaparral",2,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"329","Doñana",2020,"2020-03-03","10:07","Villamanrique Chaparral",2,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
